"id","service_a","service_b","service_c","service_d","service_e","service_f","service_g","service_h","service_i","service_j","service_k","service_l","service_m","service_n"
16757,0.120696782216029,0.102071509185404,0.0359532811785602,0.0155012269016995,0.0227729777955767,0.000598861180581611,0.0252860088105846,0.223518725271176,0.00832800284422519,0.847431509124906,0.757609262096473,0.0196283768891389,0.0172709434690237,0.439158926085842
9752,0.138415977203213,0.138548203352803,0.107898291392923,0.00152733646699499,0.036668062770463,0.000568842140202808,0.0199773811902481,0.101399966809093,0.00687160420135147,0.909844333392575,0.85481203590901,0.0738286000864889,0.131568193858662,0.343197137478637
12839,0.110954599240355,0.0781119637952445,0.041886348104284,0.026788634845529,0.0425517791872326,0.000643286073751748,0.023566520974621,0.149848357772843,0.0128417075770639,0.895147874202536,0.776233127153241,0.0293548845972631,0.0162446180022068,0.237192839722805
7689,0.114001878708329,0.123723232439354,0.0863369725584747,0.0173688587425158,0.0303836277623322,0.000705588121218903,0.0275580665446913,0.113919277965141,0.00769086811181408,0.919079295927623,0.869169716858638,0.0334294690973169,0.0193343718665424,0.229116439775502
6885,0.216862641675603,0.131524394375753,0.216884546925538,0.000809658446419559,0.0179847176068209,0.000512210738942032,0.0326066079278833,0.280897606641413,0.0153873161388555,0.887183630199638,0.778557927781333,0.0901192628139142,0.0620112004920972,0.285013702753155
2103,0.97308793819592,0.694807999805397,0.278314539851111,0.000876607648112482,0.0154027963844102,0.183199293577065,0.11618278461817,0.195257728158146,0.0139898554231477,0.910242682373001,0.900882496689073,0.00844483972921595,0.00288799114997429,0.436929673597422
8661,0.151659439230317,0.128729599274906,0.101276573711676,0,0.169822436993963,0.000706967015000948,0.0337553376565997,0.213716140516907,0.0191483968029432,0.900580005900086,0.791647183748019,0.239606134911986,0.344078778951313,0
15658,0.0420031731869457,0.0660549651912861,0.0369487837673785,0.00296335395157599,0.0204446696655282,0.0552408145728456,0.0662592385674947,0.121044068961936,0.0199995530377367,0.916404532693129,0.861235709157777,0.0091143777300392,0.00751785182344511,0.4062512307614
15109,0.227917375599193,0.221620652397369,0.473263321376392,0,0.0834041444398905,0.000594444638018721,0.0322307054912129,0.925528257786663,0.0364228012145237,0.9143878943973,0.811455163623148,0.625985525217636,0.163762535649688,0
602,0.133867894086911,0.123000806076367,0.410990664528498,0.000490514852673818,0.0158826739601986,0.000489807089903982,0.100260628933582,0.0341388242152609,0.00903183895442072,0.215300564726414,0.22094277736397,0.00729981780757605,0.00331057374898425,0.0538671265426748
15931,0.429526079868262,0.274860323664749,0.318992351645421,0,0.021175040085745,0.00059096943331316,0.0710336812127375,0.37397627564684,0.0395266373382606,0.835656319291724,0.577519819779023,0.0124763528807652,0.00267063704012038,0
17554,0.964078138881975,0.653054185521703,0.261518803422722,0.000761218368305672,0.0190353384095064,0.000547362031035559,0.0223090487084578,0.170401358601513,0.00686373262300555,0.912382896384951,0.919269685991923,0.735527811779813,0.754658438770339,0.138850886734886
9944,0.366928577825749,0.327671545927864,0.297474106861971,0,0.0258173588887742,0.000654635564149353,0.0416941369299254,0.340203966699859,0.0270088369714975,0.90884002582455,0.898700855775341,0.0257067066256669,0.0049264362904976,0
14340,0.127309955298714,0.192449657606135,0.176362066339162,0.000370937003434157,0.0242203685842663,0.000488119133474241,0.0253228793253828,0.212305793043834,0.00641750026409704,0.807175898270927,0.843444305670643,0.140524751691626,0.102728167545246,0.251040489608231
4356,0.486721965553358,0.293874605329826,0.14981778673016,0.000659124952462231,0.0148214466345574,0.000745237566049273,0.0189752323701738,0.49867317752822,0.0111697747968613,0.912725842171553,0.826290962719954,0.0474452542033194,0.00883423921481197,0.12288452428533
2011,0.194611711767894,0.2010146847649,0.366754109241492,0,0.0591592950482904,0.000590971848323907,0.0765746840456767,0.518266881948123,0.0161688970598211,0.864835505219154,0.742666950877844,0.310944757313349,0.184717905192301,0
7164,0.0912610115932447,0.113236545048944,0.160528245317519,0.000780905686083466,0.101267673292292,0.000326361417944065,0.03213141562319,0.309861053355086,0.0243823083735145,0.895825230278556,0.877914161482088,0.105237417055067,0.0920442710542693,0.133881395854452
2177,0.0684785081713488,0.103523825503206,0.223961683120786,0.000833244380376241,0.0200488048472381,0.333110707511454,0.203674882558591,0.284921212367531,0.0103050803602289,0.886582549575109,0.72949903869377,0.0619466557636745,0.0351812793353719,0.177192811327356
1758,0.0358163964034492,0.0552597706348821,0.0388021971949587,0.00185763402947048,0.0222872087350261,0.000615828388972672,0.0151840880199018,0.0532187240593304,0.00425426342332746,0.932669297963705,0.925317074967655,0.014103290137687,0.00676573399079394,0.0539031057005256
523,0.427741659119522,0.308053526965852,0.351958565236745,0,0.0698278722687383,0.000738728463881455,0.0509798904163462,0.527275766510874,0.0192197183149233,0.896370223664156,0.836833422440083,0.077588611730753,0.0836981186928961,0
14416,0.0423877099965139,0.0586290113891068,0.0272879909720485,0.00416430454072036,0.0192020148942628,0.000697602186758184,0.0214420648093511,0.15042166820311,0.00716219694340348,0.898476060969279,0.795528593386223,0.015255718129056,0.0122774674537171,0.253067348629501
10480,0.954573282672647,0.592704370610922,0.242842203552318,0.00624492569206281,0.0500687017014717,0.000541979436353923,0.0238025010350296,0.156491825830767,0.00614550105528278,0.929190336858504,0.918368077953523,0.447860352761009,0.551074804097421,0.14002784543684
11159,0.33109599974474,0.158196422068517,0.316212873573336,0.000782607782951583,0.0174710250117233,0.000570190546233085,0.0622810934435533,0.328335338756958,0.036639904099516,0.877958065575142,0.723288424714654,0.0176125836642466,0.00360232551401796,0.210389536718411
11900,0.115144537951739,0.12509690163661,0.10446213041209,0,0.0778801232031961,0.000672259646104179,0.0249904411483315,0.118226325899522,0.00813645145573139,0.931501237753002,0.89117384377678,0.0256487793219468,0.018083395744632,0
12495,0.0339998100471364,0.0462629342390891,0.0213842492303328,0.0100819344951801,0.0227010387279506,0.000661343298810402,0.0141970613763815,0.0380583344420572,0.00673504454002394,0.928431813948538,0.914242834908064,0.00962789201598901,0.00831362265876257,0.0735520473368694
15241,0.182878599888683,0.18603974570127,0.216109101683732,0.0007736180405713,0.0161994635901291,0.30646142512533,0.137997341915774,0.278809313796635,0.021723122705162,0.823011642575227,0.815120365519666,0.0235420962901277,0.00551805393987914,0.354893433387719
8262,0.171831389300648,0.163530486166758,0.118310612980491,0,0.0177508862339956,0.00058181694542192,0.0257774388863821,0.0545318006943742,0.00709138118081709,0.907890517285722,0.892690023558467,0.0137823273543625,0.00383689904344653,0
1556,0.980991041169779,0.66469787059809,0.294350722568586,0.000354595405051117,0.0163064674425067,0.000601883936526493,0.0556365181510292,0.23394643364634,0.0146677664950944,0.892044955385878,0.665223816460563,0.0102745470111434,0.00407562075503531,0.358920563691133
14591,0.348684516510829,0.698449782344883,0.335482588905858,0.000870775052250639,0.0193787217756649,0.0654924034838266,0.0976899722894478,0.320093577380043,0.0276560454356021,0.88468826818143,0.865234556977139,0.0243248405105039,0.0205034643802599,0.487877103191152
9753,0.962510065487331,0.708398201493575,0.641060437022542,0,0.0659405104695642,0.000768312364053059,0.0841858209368815,0.35888650611493,0.0250571523127551,0.891040937344523,0.737231432777104,0.477711381135779,0.462637541519654,0
11880,0.148783133663796,0.106416842692749,0.1743733194158,0,0.0485560967439918,0.000605038198183805,0.045553444573702,0.384662295942957,0.0148764725930222,0.879387152858763,0.812146479821826,0.0218246395766903,0.0225395303761273,0
4739,0.104322066156604,0.159102008333779,0.41746830251081,0.00132049514965538,0.0390899958185617,0.143044359241931,0.134112023150702,0.692889471600559,0.0454557768352598,0.858766201519643,0.748828168750225,0.0402134343904719,0.0036479630356735,0.143856207756059
