"id","service_a","service_b","service_c","service_d","service_e","service_f","service_g","service_h","service_i","service_j","service_k","service_l","service_m","service_n"
16757,0.471797323135755,0.331330237639989,0.264135482108713,0.0153646544659929,0.050874078120732,0.0292269871619776,0.0521715378311937,0.298142583993444,0.0165255394700901,0.849836110352363,0.779090412455613,0.106937995083311,0.0886369844304835,0.178366566511882
9752,0.471797323135755,0.331330237639989,0.264135482108713,0.0153646544659929,0.050874078120732,0.0292269871619776,0.0521715378311937,0.298142583993444,0.0165255394700901,0.849836110352363,0.779090412455613,0.106937995083311,0.0886369844304835,0.178366566511882
12839,0.471797323135755,0.331330237639989,0.264135482108713,0.0153646544659929,0.050874078120732,0.0292269871619776,0.0521715378311937,0.298142583993444,0.0165255394700901,0.849836110352363,0.779090412455613,0.106937995083311,0.0886369844304835,0.178366566511882
7689,0.471797323135755,0.331330237639989,0.264135482108713,0.0153646544659929,0.050874078120732,0.0292269871619776,0.0521715378311937,0.298142583993444,0.0165255394700901,0.849836110352363,0.779090412455613,0.106937995083311,0.0886369844304835,0.178366566511882
6885,0.471797323135755,0.331330237639989,0.264135482108713,0.0153646544659929,0.050874078120732,0.0292269871619776,0.0521715378311937,0.298142583993444,0.0165255394700901,0.849836110352363,0.779090412455613,0.106937995083311,0.0886369844304835,0.178366566511882
2103,0.471797323135755,0.331330237639989,0.264135482108713,0.0153646544659929,0.050874078120732,0.0292269871619776,0.0521715378311937,0.298142583993444,0.0165255394700901,0.849836110352363,0.779090412455613,0.106937995083311,0.0886369844304835,0.178366566511882
8661,0.471797323135755,0.331330237639989,0.264135482108713,0,0.050874078120732,0.0292269871619776,0.0521715378311937,0.298142583993444,0.0165255394700901,0.849836110352363,0.779090412455613,0.106937995083311,0.0886369844304835,0
15658,0.471797323135755,0.331330237639989,0.264135482108713,0.0153646544659929,0.050874078120732,0.0292269871619776,0.0521715378311937,0.298142583993444,0.0165255394700901,0.849836110352363,0.779090412455613,0.106937995083311,0.0886369844304835,0.178366566511882
15109,0.471797323135755,0.331330237639989,0.264135482108713,0,0.050874078120732,0.0292269871619776,0.0521715378311937,0.298142583993444,0.0165255394700901,0.849836110352363,0.779090412455613,0.106937995083311,0.0886369844304835,0
602,0.471797323135755,0.331330237639989,0.264135482108713,0.0153646544659929,0.050874078120732,0.0292269871619776,0.0521715378311937,0.298142583993444,0.0165255394700901,0.849836110352363,0.779090412455613,0.106937995083311,0.0886369844304835,0.178366566511882
15931,0.471797323135755,0.331330237639989,0.264135482108713,0,0.050874078120732,0.0292269871619776,0.0521715378311937,0.298142583993444,0.0165255394700901,0.849836110352363,0.779090412455613,0.106937995083311,0.0886369844304835,0
17554,0.471797323135755,0.331330237639989,0.264135482108713,0.0153646544659929,0.050874078120732,0.0292269871619776,0.0521715378311937,0.298142583993444,0.0165255394700901,0.849836110352363,0.779090412455613,0.106937995083311,0.0886369844304835,0.178366566511882
9944,0.471797323135755,0.331330237639989,0.264135482108713,0,0.050874078120732,0.0292269871619776,0.0521715378311937,0.298142583993444,0.0165255394700901,0.849836110352363,0.779090412455613,0.106937995083311,0.0886369844304835,0
14340,0.471797323135755,0.331330237639989,0.264135482108713,0.0153646544659929,0.050874078120732,0.0292269871619776,0.0521715378311937,0.298142583993444,0.0165255394700901,0.849836110352363,0.779090412455613,0.106937995083311,0.0886369844304835,0.178366566511882
4356,0.471797323135755,0.331330237639989,0.264135482108713,0.0153646544659929,0.050874078120732,0.0292269871619776,0.0521715378311937,0.298142583993444,0.0165255394700901,0.849836110352363,0.779090412455613,0.106937995083311,0.0886369844304835,0.178366566511882
2011,0.471797323135755,0.331330237639989,0.264135482108713,0,0.050874078120732,0.0292269871619776,0.0521715378311937,0.298142583993444,0.0165255394700901,0.849836110352363,0.779090412455613,0.106937995083311,0.0886369844304835,0
7164,0.471797323135755,0.331330237639989,0.264135482108713,0.0153646544659929,0.050874078120732,0.0292269871619776,0.0521715378311937,0.298142583993444,0.0165255394700901,0.849836110352363,0.779090412455613,0.106937995083311,0.0886369844304835,0.178366566511882
2177,0.471797323135755,0.331330237639989,0.264135482108713,0.0153646544659929,0.050874078120732,0.0292269871619776,0.0521715378311937,0.298142583993444,0.0165255394700901,0.849836110352363,0.779090412455613,0.106937995083311,0.0886369844304835,0.178366566511882
